respondent_id,xyz_vaccine,seasonal_vaccine
42812,0.85,0.85
42813,0.78,0.78
42814,0.2,0.2
42815,0.13,0.13
42816,0.07,0.07
42817,0.1,0.1
42818,0.08,0.08
42819,0.2,0.2
42820,0.24,0.24
42821,0.89,0.89
42822,0.47,0.47
42823,0.11,0.11
42824,0.8,0.8
42825,0.6,0.6
42826,0.14,0.14
42827,0.1,0.1
42828,0.28,0.28
42829,0.04,0.04
42830,0.07,0.07
42831,0.44,0.44
42832,0.81,0.81
42833,0.31,0.31
42834,0.87,0.87
42835,0.82,0.82
42836,0.05,0.05
42837,0.48,0.48
42838,0.77,0.77
42839,0.87,0.87
42840,0.68,0.68
42841,0.27,0.27
42842,0.21,0.21
42843,0.72,0.72
42844,0.22,0.22
42845,0.53,0.53
42846,0.87,0.87
42847,0.08,0.08
42848,0.61,0.61
42849,0.06,0.06
42850,0.53,0.53
42851,0.23,0.23
42852,0.17,0.17
42853,0.76,0.76
42854,0.19,0.19
42855,0.88,0.88
42856,0.17,0.17
42857,0.75,0.75
42858,0.21,0.21
42859,0.09,0.09
42860,0.88,0.88
42861,0.62,0.62
42862,0.1,0.1
42863,0.2,0.2
42864,0.17,0.17
42865,0.25,0.25
42866,0.33,0.33
42867,0.14,0.14
42868,0.11,0.11
42869,0.16,0.16
42870,0.3,0.3
42871,0.82,0.82
42872,0.84,0.84
42873,0.17,0.17
42874,0.14,0.14
42875,0.1,0.1
42876,0.14,0.14
42877,0.47,0.47
42878,0.41,0.41
42879,0.15,0.15
42880,0.77,0.77
42881,0.74,0.74
42882,0.36,0.36
42883,0.13,0.13
42884,0.2,0.2
42885,0.73,0.73
42886,0.26,0.26
42887,0.69,0.69
42888,0.03,0.03
42889,0.06,0.06
42890,0.78,0.78
42891,0.13,0.13
42892,0.1,0.1
42893,0.74,0.74
42894,0.2,0.2
42895,0.06,0.06
42896,0.17,0.17
42897,0.74,0.74
42898,0.19,0.19
42899,0.15,0.15
42900,0.51,0.51
42901,0.14,0.14
42902,0.31,0.31
42903,0.69,0.69
42904,0.17,0.17
42905,0.27,0.27
42906,0.18,0.18
42907,0.2,0.2
42908,0.75,0.75
42909,0.67,0.67
42910,0.82,0.82
42911,0.8,0.8
42912,0.12,0.12
42913,0.11,0.11
42914,0.9,0.9
42915,0.85,0.85
42916,0.07,0.07
42917,0.14,0.14
42918,0.09,0.09
42919,0.05,0.05
42920,0.16,0.16
42921,0.28,0.28
42922,0.15,0.15
42923,0.69,0.69
42924,0.13,0.13
42925,0.7,0.7
42926,0.31,0.31
42927,0.01,0.01
42928,0.08,0.08
42929,0.24,0.24
42930,0.75,0.75
42931,0.81,0.81
42932,0.83,0.83
42933,0.13,0.13
42934,0.06,0.06
42935,0.14,0.14
42936,0.75,0.75
42937,0.44,0.44
42938,0.8,0.8
42939,0.3,0.3
42940,0.44,0.44
42941,0.2,0.2
42942,0.84,0.84
42943,0.25,0.25
42944,0.1,0.1
42945,0.7,0.7
42946,0.39,0.39
42947,0.35,0.35
42948,0.07,0.07
42949,0.08,0.08
42950,0.73,0.73
42951,0.22,0.22
42952,0.13,0.13
42953,0.13,0.13
42954,0.03,0.03
42955,0.81,0.81
42956,0.15,0.15
42957,0.05,0.05
42958,0.68,0.68
42959,0.72,0.72
42960,0.24,0.24
42961,0.04,0.04
42962,0.07,0.07
42963,0.28,0.28
42964,0.11,0.11
42965,0.82,0.82
42966,0.81,0.81
42967,0.19,0.19
42968,0.83,0.83
42969,0.03,0.03
42970,0.12,0.12
42971,0.25,0.25
42972,0.05,0.05
42973,0.8,0.8
42974,0.01,0.01
42975,0.87,0.87
42976,0.11,0.11
42977,0.17,0.17
42978,0.48,0.48
42979,0.26,0.26
42980,0.2,0.2
42981,0.2,0.2
42982,0.03,0.03
42983,0.5,0.5
42984,0.11,0.11
42985,0.14,0.14
42986,0.31,0.31
42987,0.15,0.15
42988,0.67,0.67
42989,0.05,0.05
42990,0.04,0.04
42991,0.16,0.16
42992,0.4,0.4
42993,0.28,0.28
42994,0.66,0.66
42995,0.4,0.4
42996,0.07,0.07
42997,0.11,0.11
42998,0.03,0.03
42999,0.11,0.11
43000,0.75,0.75
43001,0.66,0.66
43002,0.29,0.29
43003,0.77,0.77
43004,0.07,0.07
43005,0.11,0.11
43006,0.74,0.74
43007,0.83,0.83
43008,0.79,0.79
43009,0.12,0.12
43010,0.29,0.29
43011,0.71,0.71
43012,0.75,0.75
43013,0.07,0.07
43014,0.85,0.85
43015,0.89,0.89
43016,0.68,0.68
43017,0.2,0.2
43018,0.07,0.07
43019,0.04,0.04
43020,0.66,0.66
43021,0.17,0.17
43022,0.54,0.54
43023,0.68,0.68
43024,0.08,0.08
43025,0.11,0.11
43026,0.09,0.09
43027,0.12,0.12
43028,0.4,0.4
43029,0.47,0.47
43030,0.03,0.03
43031,0.12,0.12
43032,0.17,0.17
43033,0.0,0.0
43034,0.11,0.11
43035,0.05,0.05
43036,0.76,0.76
43037,0.07,0.07
43038,0.67,0.67
43039,0.28,0.28
43040,0.91,0.91
43041,0.84,0.84
43042,0.22,0.22
43043,0.11,0.11
43044,0.1,0.1
43045,0.51,0.51
43046,0.23,0.23
43047,0.79,0.79
43048,0.19,0.19
43049,0.12,0.12
43050,0.85,0.85
43051,0.01,0.01
43052,0.14,0.14
43053,0.23,0.23
43054,0.37,0.37
43055,0.26,0.26
43056,0.76,0.76
43057,0.79,0.79
43058,0.3,0.3
43059,0.26,0.26
43060,0.8,0.8
43061,0.14,0.14
43062,0.7,0.7
43063,0.77,0.77
43064,0.09,0.09
43065,0.65,0.65
43066,0.08,0.08
43067,0.06,0.06
43068,0.74,0.74
43069,0.14,0.14
43070,0.17,0.17
43071,0.87,0.87
43072,0.88,0.88
43073,0.04,0.04
43074,0.38,0.38
43075,0.82,0.82
43076,0.2,0.2
43077,0.25,0.25
43078,0.77,0.77
43079,0.39,0.39
43080,0.04,0.04
43081,0.09,0.09
43082,0.36,0.36
43083,0.04,0.04
43084,0.7,0.7
43085,0.13,0.13
43086,0.05,0.05
43087,0.75,0.75
43088,0.66,0.66
43089,0.19,0.19
43090,0.38,0.38
43091,0.16,0.16
43092,0.08,0.08
43093,0.78,0.78
43094,0.21,0.21
43095,0.23,0.23
43096,0.23,0.23
43097,0.19,0.19
43098,0.79,0.79
43099,0.17,0.17
43100,0.11,0.11
43101,0.6,0.6
43102,0.06,0.06
43103,0.06,0.06
43104,0.11,0.11
43105,0.46,0.46
43106,0.1,0.1
43107,0.84,0.84
43108,0.35,0.35
43109,0.1,0.1
43110,0.1,0.1
43111,0.68,0.68
43112,0.12,0.12
43113,0.8,0.8
43114,0.16,0.16
43115,0.1,0.1
43116,0.71,0.71
43117,0.28,0.28
43118,0.05,0.05
43119,0.63,0.63
43120,0.86,0.86
43121,0.84,0.84
43122,0.81,0.81
43123,0.12,0.12
43124,0.12,0.12
43125,0.02,0.02
43126,0.56,0.56
43127,0.06,0.06
43128,0.13,0.13
43129,0.05,0.05
43130,0.85,0.85
43131,0.13,0.13
43132,0.09,0.09
43133,0.24,0.24
43134,0.04,0.04
43135,0.81,0.81
43136,0.86,0.86
43137,0.48,0.48
43138,0.74,0.74
43139,0.89,0.89
43140,0.19,0.19
43141,0.64,0.64
43142,0.58,0.58
43143,0.16,0.16
43144,0.73,0.73
43145,0.86,0.86
43146,0.12,0.12
43147,0.06,0.06
43148,0.45,0.45
43149,0.19,0.19
43150,0.8,0.8
43151,0.21,0.21
43152,0.08,0.08
43153,0.82,0.82
43154,0.17,0.17
43155,0.04,0.04
43156,0.17,0.17
43157,0.11,0.11
43158,0.01,0.01
43159,0.02,0.02
43160,0.21,0.21
43161,0.89,0.89
43162,0.22,0.22
43163,0.35,0.35
43164,0.83,0.83
43165,0.87,0.87
43166,0.34,0.34
43167,0.8,0.8
43168,0.13,0.13
43169,0.05,0.05
43170,0.7,0.7
43171,0.19,0.19
43172,0.03,0.03
43173,0.08,0.08
43174,0.13,0.13
43175,0.82,0.82
43176,0.07,0.07
43177,0.71,0.71
43178,0.05,0.05
43179,0.13,0.13
43180,0.12,0.12
43181,0.55,0.55
43182,0.08,0.08
43183,0.13,0.13
43184,0.05,0.05
43185,0.33,0.33
43186,0.78,0.78
43187,0.85,0.85
43188,0.25,0.25
43189,0.15,0.15
43190,0.56,0.56
43191,0.07,0.07
43192,0.22,0.22
43193,0.06,0.06
43194,0.03,0.03
43195,0.86,0.86
43196,0.06,0.06
43197,0.83,0.83
43198,0.12,0.12
43199,0.07,0.07
43200,0.17,0.17
43201,0.66,0.66
43202,0.44,0.44
43203,0.06,0.06
43204,0.09,0.09
43205,0.86,0.86
43206,0.23,0.23
43207,0.09,0.09
43208,0.08,0.08
43209,0.76,0.76
43210,0.77,0.77
43211,0.79,0.79
43212,0.81,0.81
43213,0.1,0.1
43214,0.03,0.03
43215,0.48,0.48
43216,0.66,0.66
43217,0.13,0.13
43218,0.11,0.11
43219,0.11,0.11
43220,0.25,0.25
43221,0.81,0.81
43222,0.19,0.19
43223,0.74,0.74
43224,0.78,0.78
43225,0.14,0.14
43226,0.82,0.82
43227,0.58,0.58
43228,0.21,0.21
43229,0.12,0.12
43230,0.89,0.89
43231,0.15,0.15
43232,0.04,0.04
43233,0.06,0.06
43234,0.25,0.25
43235,0.16,0.16
43236,0.48,0.48
43237,0.15,0.15
43238,0.68,0.68
43239,0.88,0.88
43240,0.06,0.06
43241,0.35,0.35
43242,0.25,0.25
43243,0.5,0.5
43244,0.08,0.08
43245,0.06,0.06
43246,0.5,0.5
43247,0.77,0.77
43248,0.11,0.11
43249,0.13,0.13
43250,0.1,0.1
43251,0.02,0.02
43252,0.81,0.81
43253,0.15,0.15
43254,0.22,0.22
43255,0.16,0.16
43256,0.05,0.05
43257,0.16,0.16
43258,0.09,0.09
43259,0.1,0.1
43260,0.8,0.8
43261,0.41,0.41
43262,0.09,0.09
43263,0.11,0.11
43264,0.46,0.46
43265,0.59,0.59
43266,0.17,0.17
43267,0.21,0.21
43268,0.81,0.81
43269,0.88,0.88
43270,0.84,0.84
43271,0.82,0.82
43272,0.22,0.22
43273,0.29,0.29
43274,0.39,0.39
43275,0.67,0.67
43276,0.21,0.21
43277,0.03,0.03
43278,0.33,0.33
43279,0.18,0.18
43280,0.45,0.45
43281,0.66,0.66
43282,0.66,0.66
43283,0.04,0.04
43284,0.25,0.25
43285,0.08,0.08
43286,0.8,0.8
43287,0.79,0.79
43288,0.74,0.74
43289,0.05,0.05
43290,0.84,0.84
43291,0.28,0.28
43292,0.02,0.02
43293,0.16,0.16
43294,0.1,0.1
43295,0.12,0.12
43296,0.18,0.18
43297,0.13,0.13
43298,0.85,0.85
43299,0.16,0.16
43300,0.88,0.88
43301,0.05,0.05
43302,0.09,0.09
43303,0.06,0.06
43304,0.28,0.28
43305,0.34,0.34
43306,0.42,0.42
43307,0.4,0.4
43308,0.65,0.65
43309,0.05,0.05
43310,0.12,0.12
43311,0.07,0.07
43312,0.03,0.03
43313,0.21,0.21
43314,0.12,0.12
43315,0.06,0.06
43316,0.81,0.81
43317,0.22,0.22
43318,0.04,0.04
43319,0.1,0.1
43320,0.91,0.91
43321,0.04,0.04
43322,0.1,0.1
43323,0.28,0.28
43324,0.06,0.06
43325,0.18,0.18
43326,0.27,0.27
43327,0.19,0.19
43328,0.89,0.89
43329,0.2,0.2
43330,0.22,0.22
43331,0.79,0.79
43332,0.37,0.37
43333,0.05,0.05
43334,0.13,0.13
43335,0.16,0.16
43336,0.18,0.18
43337,0.15,0.15
43338,0.83,0.83
43339,0.1,0.1
43340,0.35,0.35
43341,0.14,0.14
43342,0.02,0.02
43343,0.3,0.3
43344,0.07,0.07
43345,0.1,0.1
43346,0.08,0.08
43347,0.27,0.27
43348,0.13,0.13
43349,0.78,0.78
43350,0.19,0.19
43351,0.08,0.08
43352,0.17,0.17
43353,0.44,0.44
43354,0.13,0.13
43355,0.35,0.35
43356,0.06,0.06
43357,0.04,0.04
43358,0.11,0.11
43359,0.11,0.11
43360,0.61,0.61
43361,0.12,0.12
43362,0.07,0.07
43363,0.2,0.2
43364,0.23,0.23
43365,0.56,0.56
43366,0.47,0.47
43367,0.82,0.82
43368,0.79,0.79
43369,0.16,0.16
43370,0.85,0.85
43371,0.05,0.05
43372,0.19,0.19
43373,0.61,0.61
43374,0.12,0.12
43375,0.09,0.09
43376,0.14,0.14
43377,0.07,0.07
43378,0.28,0.28
43379,0.34,0.34
43380,0.05,0.05
43381,0.03,0.03
43382,0.08,0.08
43383,0.76,0.76
43384,0.81,0.81
43385,0.6,0.6
43386,0.02,0.02
43387,0.13,0.13
43388,0.87,0.87
43389,0.14,0.14
43390,0.9,0.9
43391,0.18,0.18
43392,0.02,0.02
43393,0.81,0.81
43394,0.47,0.47
43395,0.48,0.48
43396,0.02,0.02
43397,0.82,0.82
43398,0.15,0.15
43399,0.45,0.45
43400,0.08,0.08
43401,0.45,0.45
43402,0.05,0.05
43403,0.21,0.21
43404,0.13,0.13
43405,0.3,0.3
43406,0.83,0.83
43407,0.87,0.87
43408,0.81,0.81
43409,0.46,0.46
43410,0.21,0.21
43411,0.25,0.25
43412,0.26,0.26
43413,0.18,0.18
43414,0.07,0.07
43415,0.83,0.83
43416,0.71,0.71
43417,0.64,0.64
43418,0.74,0.74
43419,0.92,0.92
43420,0.02,0.02
43421,0.06,0.06
43422,0.1,0.1
43423,0.16,0.16
43424,0.17,0.17
43425,0.51,0.51
43426,0.63,0.63
43427,0.46,0.46
43428,0.86,0.86
43429,0.81,0.81
43430,0.08,0.08
43431,0.04,0.04
43432,0.14,0.14
43433,0.08,0.08
43434,0.15,0.15
43435,0.07,0.07
43436,0.36,0.36
43437,0.34,0.34
43438,0.7,0.7
43439,0.22,0.22
43440,0.28,0.28
43441,0.1,0.1
43442,0.16,0.16
43443,0.12,0.12
43444,0.02,0.02
43445,0.42,0.42
43446,0.11,0.11
43447,0.18,0.18
43448,0.11,0.11
43449,0.02,0.02
43450,0.56,0.56
43451,0.25,0.25
43452,0.06,0.06
43453,0.8,0.8
43454,0.04,0.04
43455,0.53,0.53
43456,0.49,0.49
43457,0.14,0.14
43458,0.64,0.64
43459,0.13,0.13
43460,0.77,0.77
43461,0.09,0.09
43462,0.15,0.15
43463,0.71,0.71
43464,0.09,0.09
43465,0.09,0.09
43466,0.18,0.18
43467,0.53,0.53
43468,0.35,0.35
43469,0.83,0.83
43470,0.2,0.2
43471,0.76,0.76
43472,0.2,0.2
43473,0.11,0.11
43474,0.06,0.06
43475,0.17,0.17
43476,0.18,0.18
43477,0.37,0.37
43478,0.05,0.05
43479,0.83,0.83
43480,0.1,0.1
43481,0.84,0.84
43482,0.65,0.65
43483,0.51,0.51
43484,0.77,0.77
43485,0.75,0.75
43486,0.16,0.16
43487,0.06,0.06
43488,0.89,0.89
43489,0.15,0.15
43490,0.06,0.06
43491,0.63,0.63
43492,0.08,0.08
43493,0.52,0.52
43494,0.08,0.08
43495,0.13,0.13
43496,0.19,0.19
43497,0.19,0.19
43498,0.8,0.8
43499,0.83,0.83
43500,0.53,0.53
43501,0.06,0.06
43502,0.8,0.8
43503,0.71,0.71
43504,0.14,0.14
43505,0.03,0.03
43506,0.1,0.1
43507,0.04,0.04
43508,0.03,0.03
43509,0.27,0.27
43510,0.84,0.84
43511,0.08,0.08
43512,0.82,0.82
43513,0.68,0.68
43514,0.42,0.42
43515,0.05,0.05
43516,0.74,0.74
43517,0.19,0.19
43518,0.03,0.03
43519,0.06,0.06
43520,0.13,0.13
43521,0.28,0.28
43522,0.71,0.71
43523,0.82,0.82
43524,0.88,0.88
43525,0.25,0.25
43526,0.03,0.03
43527,0.69,0.69
43528,0.14,0.14
43529,0.08,0.08
43530,0.86,0.86
43531,0.16,0.16
43532,0.04,0.04
43533,0.29,0.29
43534,0.2,0.2
43535,0.86,0.86
43536,0.08,0.08
43537,0.52,0.52
43538,0.14,0.14
43539,0.75,0.75
43540,0.07,0.07
43541,0.23,0.23
43542,0.13,0.13
43543,0.73,0.73
43544,0.09,0.09
43545,0.65,0.65
43546,0.64,0.64
43547,0.16,0.16
43548,0.35,0.35
43549,0.15,0.15
43550,0.07,0.07
43551,0.11,0.11
43552,0.83,0.83
43553,0.04,0.04
43554,0.53,0.53
43555,0.1,0.1
43556,0.29,0.29
43557,0.75,0.75
43558,0.17,0.17
43559,0.13,0.13
43560,0.24,0.24
43561,0.82,0.82
43562,0.1,0.1
43563,0.3,0.3
43564,0.14,0.14
43565,0.12,0.12
43566,0.13,0.13
43567,0.02,0.02
43568,0.66,0.66
43569,0.85,0.85
43570,0.78,0.78
43571,0.06,0.06
43572,0.05,0.05
43573,0.09,0.09
43574,0.83,0.83
43575,0.19,0.19
43576,0.68,0.68
43577,0.07,0.07
43578,0.1,0.1
43579,0.17,0.17
43580,0.1,0.1
43581,0.74,0.74
43582,0.65,0.65
43583,0.08,0.08
43584,0.84,0.84
43585,0.1,0.1
43586,0.02,0.02
43587,0.4,0.4
43588,0.93,0.93
43589,0.68,0.68
43590,0.36,0.36
43591,0.07,0.07
43592,0.15,0.15
43593,0.04,0.04
43594,0.08,0.08
43595,0.13,0.13
43596,0.17,0.17
43597,0.87,0.87
43598,0.21,0.21
43599,0.87,0.87
43600,0.11,0.11
43601,0.03,0.03
43602,0.21,0.21
43603,0.14,0.14
43604,0.13,0.13
43605,0.04,0.04
43606,0.08,0.08
43607,0.22,0.22
43608,0.83,0.83
43609,0.49,0.49
43610,0.14,0.14
43611,0.86,0.86
43612,0.05,0.05
43613,0.81,0.81
43614,0.12,0.12
43615,0.36,0.36
43616,0.71,0.71
43617,0.47,0.47
43618,0.05,0.05
43619,0.84,0.84
43620,0.09,0.09
43621,0.15,0.15
43622,0.19,0.19
43623,0.06,0.06
43624,0.1,0.1
43625,0.44,0.44
43626,0.05,0.05
43627,0.07,0.07
43628,0.07,0.07
43629,0.04,0.04
43630,0.06,0.06
43631,0.14,0.14
43632,0.17,0.17
43633,0.06,0.06
43634,0.2,0.2
43635,0.81,0.81
43636,0.08,0.08
43637,0.11,0.11
43638,0.11,0.11
43639,0.19,0.19
43640,0.18,0.18
43641,0.3,0.3
43642,0.17,0.17
43643,0.05,0.05
43644,0.24,0.24
43645,0.77,0.77
43646,0.07,0.07
43647,0.14,0.14
43648,0.71,0.71
43649,0.15,0.15
43650,0.23,0.23
43651,0.56,0.56
43652,0.13,0.13
43653,0.8,0.8
43654,0.16,0.16
43655,0.65,0.65
43656,0.1,0.1
43657,0.08,0.08
43658,0.31,0.31
43659,0.23,0.23
43660,0.18,0.18
43661,0.82,0.82
43662,0.8,0.8
43663,0.16,0.16
43664,0.73,0.73
43665,0.07,0.07
43666,0.07,0.07
43667,0.16,0.16
43668,0.4,0.4
43669,0.33,0.33
43670,0.11,0.11
43671,0.11,0.11
43672,0.15,0.15
43673,0.62,0.62
43674,0.17,0.17
43675,0.04,0.04
43676,0.17,0.17
43677,0.02,0.02
43678,0.21,0.21
43679,0.14,0.14
43680,0.19,0.19
43681,0.64,0.64
43682,0.13,0.13
43683,0.2,0.2
43684,0.79,0.79
43685,0.17,0.17
43686,0.39,0.39
43687,0.09,0.09
43688,0.67,0.67
43689,0.06,0.06
43690,0.19,0.19
43691,0.18,0.18
43692,0.83,0.83
43693,0.72,0.72
43694,0.02,0.02
43695,0.89,0.89
43696,0.2,0.2
43697,0.07,0.07
43698,0.04,0.04
43699,0.06,0.06
43700,0.21,0.21
43701,0.17,0.17
43702,0.08,0.08
43703,0.58,0.58
43704,0.16,0.16
43705,0.2,0.2
43706,0.11,0.11
43707,0.45,0.45
43708,0.18,0.18
43709,0.11,0.11
43710,0.8,0.8
43711,0.82,0.82
43712,0.16,0.16
43713,0.09,0.09
43714,0.1,0.1
43715,0.11,0.11
43716,0.68,0.68
43717,0.18,0.18
43718,0.05,0.05
43719,0.53,0.53
43720,0.71,0.71
43721,0.78,0.78
43722,0.1,0.1
43723,0.66,0.66
43724,0.21,0.21
43725,0.21,0.21
43726,0.71,0.71
43727,0.04,0.04
43728,0.11,0.11
43729,0.92,0.92
43730,0.13,0.13
43731,0.78,0.78
43732,0.27,0.27
43733,0.81,0.81
43734,0.11,0.11
43735,0.13,0.13
43736,0.79,0.79
43737,0.09,0.09
43738,0.79,0.79
43739,0.29,0.29
43740,0.86,0.86
43741,0.72,0.72
43742,0.12,0.12
43743,0.79,0.79
43744,0.07,0.07
43745,0.77,0.77
43746,0.84,0.84
43747,0.12,0.12
43748,0.15,0.15
43749,0.75,0.75
43750,0.14,0.14
43751,0.78,0.78
43752,0.16,0.16
43753,0.12,0.12
43754,0.21,0.21
43755,0.24,0.24
43756,0.02,0.02
43757,0.73,0.73
43758,0.13,0.13
43759,0.74,0.74
43760,0.66,0.66
43761,0.88,0.88
43762,0.08,0.08
43763,0.83,0.83
43764,0.1,0.1
43765,0.74,0.74
43766,0.04,0.04
43767,0.64,0.64
43768,0.05,0.05
43769,0.08,0.08
43770,0.55,0.55
43771,0.83,0.83
43772,0.23,0.23
43773,0.43,0.43
43774,0.2,0.2
43775,0.66,0.66
43776,0.09,0.09
43777,0.11,0.11
43778,0.15,0.15
43779,0.22,0.22
43780,0.47,0.47
43781,0.14,0.14
43782,0.28,0.28
43783,0.28,0.28
43784,0.09,0.09
43785,0.16,0.16
43786,0.71,0.71
43787,0.77,0.77
43788,0.74,0.74
43789,0.07,0.07
43790,0.04,0.04
43791,0.11,0.11
43792,0.1,0.1
43793,0.07,0.07
43794,0.36,0.36
43795,0.04,0.04
43796,0.86,0.86
43797,0.08,0.08
43798,0.78,0.78
43799,0.72,0.72
43800,0.04,0.04
43801,0.2,0.2
43802,0.1,0.1
43803,0.05,0.05
43804,0.13,0.13
43805,0.86,0.86
43806,0.53,0.53
43807,0.14,0.14
43808,0.06,0.06
43809,0.02,0.02
43810,0.04,0.04
43811,0.53,0.53
43812,0.01,0.01
43813,0.83,0.83
43814,0.2,0.2
43815,0.13,0.13
43816,0.43,0.43
43817,0.18,0.18
43818,0.26,0.26
43819,0.14,0.14
43820,0.14,0.14
43821,0.11,0.11
43822,0.2,0.2
43823,0.07,0.07
43824,0.73,0.73
43825,0.84,0.84
43826,0.1,0.1
43827,0.1,0.1
43828,0.1,0.1
43829,0.05,0.05
43830,0.06,0.06
43831,0.09,0.09
43832,0.81,0.81
43833,0.09,0.09
43834,0.17,0.17
43835,0.25,0.25
43836,0.73,0.73
43837,0.06,0.06
43838,0.79,0.79
43839,0.08,0.08
43840,0.18,0.18
43841,0.76,0.76
43842,0.11,0.11
43843,0.1,0.1
43844,0.14,0.14
43845,0.87,0.87
43846,0.03,0.03
43847,0.6,0.6
43848,0.1,0.1
43849,0.03,0.03
43850,0.18,0.18
43851,0.12,0.12
43852,0.11,0.11
43853,0.52,0.52
43854,0.18,0.18
43855,0.9,0.9
43856,0.17,0.17
43857,0.77,0.77
43858,0.89,0.89
43859,0.28,0.28
43860,0.16,0.16
43861,0.76,0.76
43862,0.44,0.44
43863,0.03,0.03
43864,0.06,0.06
43865,0.1,0.1
43866,0.11,0.11
43867,0.14,0.14
43868,0.32,0.32
43869,0.91,0.91
43870,0.36,0.36
43871,0.17,0.17
43872,0.69,0.69
43873,0.22,0.22
43874,0.43,0.43
43875,0.6,0.6
43876,0.55,0.55
43877,0.09,0.09
43878,0.78,0.78
43879,0.14,0.14
43880,0.14,0.14
43881,0.15,0.15
43882,0.34,0.34
43883,0.08,0.08
43884,0.8,0.8
43885,0.01,0.01
43886,0.15,0.15
43887,0.73,0.73
43888,0.05,0.05
43889,0.44,0.44
43890,0.17,0.17
43891,0.72,0.72
43892,0.15,0.15
43893,0.16,0.16
43894,0.12,0.12
43895,0.85,0.85
43896,0.55,0.55
43897,0.08,0.08
43898,0.05,0.05
43899,0.24,0.24
43900,0.1,0.1
43901,0.13,0.13
43902,0.04,0.04
43903,0.76,0.76
43904,0.21,0.21
43905,0.24,0.24
43906,0.16,0.16
43907,0.07,0.07
43908,0.06,0.06
43909,0.26,0.26
43910,0.75,0.75
43911,0.09,0.09
43912,0.52,0.52
43913,0.1,0.1
43914,0.1,0.1
43915,0.14,0.14
43916,0.13,0.13
43917,0.69,0.69
43918,0.12,0.12
43919,0.11,0.11
43920,0.28,0.28
43921,0.11,0.11
43922,0.71,0.71
43923,0.74,0.74
43924,0.8,0.8
43925,0.81,0.81
43926,0.13,0.13
43927,0.15,0.15
43928,0.15,0.15
43929,0.17,0.17
43930,0.09,0.09
43931,0.13,0.13
43932,0.79,0.79
43933,0.31,0.31
43934,0.29,0.29
43935,0.76,0.76
43936,0.07,0.07
43937,0.52,0.52
43938,0.13,0.13
43939,0.13,0.13
43940,0.48,0.48
43941,0.17,0.17
43942,0.14,0.14
43943,0.18,0.18
43944,0.14,0.14
43945,0.65,0.65
43946,0.17,0.17
43947,0.31,0.31
43948,0.11,0.11
43949,0.26,0.26
43950,0.06,0.06
43951,0.25,0.25
43952,0.58,0.58
43953,0.82,0.82
43954,0.09,0.09
43955,0.43,0.43
43956,0.2,0.2
43957,0.11,0.11
43958,0.38,0.38
43959,0.4,0.4
43960,0.19,0.19
43961,0.08,0.08
43962,0.86,0.86
43963,0.75,0.75
43964,0.13,0.13
43965,0.04,0.04
43966,0.13,0.13
43967,0.1,0.1
43968,0.33,0.33
43969,0.78,0.78
43970,0.04,0.04
43971,0.09,0.09
43972,0.07,0.07
43973,0.25,0.25
43974,0.4,0.4
43975,0.18,0.18
43976,0.08,0.08
43977,0.7,0.7
43978,0.16,0.16
43979,0.01,0.01
43980,0.05,0.05
43981,0.08,0.08
43982,0.68,0.68
43983,0.34,0.34
43984,0.42,0.42
43985,0.12,0.12
43986,0.77,0.77
43987,0.76,0.76
43988,0.23,0.23
43989,0.28,0.28
43990,0.09,0.09
43991,0.65,0.65
43992,0.06,0.06
43993,0.19,0.19
43994,0.36,0.36
43995,0.03,0.03
43996,0.14,0.14
43997,0.35,0.35
43998,0.83,0.83
43999,0.14,0.14
44000,0.65,0.65
44001,0.91,0.91
44002,0.08,0.08
44003,0.81,0.81
44004,0.02,0.02
44005,0.33,0.33
44006,0.74,0.74
44007,0.2,0.2
44008,0.11,0.11
44009,0.81,0.81
44010,0.85,0.85
44011,0.06,0.06
44012,0.79,0.79
44013,0.1,0.1
44014,0.32,0.32
44015,0.29,0.29
44016,0.18,0.18
44017,0.18,0.18
44018,0.02,0.02
44019,0.83,0.83
44020,0.1,0.1
44021,0.7,0.7
44022,0.05,0.05
44023,0.02,0.02
44024,0.09,0.09
44025,0.06,0.06
44026,0.22,0.22
44027,0.12,0.12
44028,0.26,0.26
44029,0.15,0.15
44030,0.1,0.1
44031,0.13,0.13
44032,0.09,0.09
44033,0.72,0.72
44034,0.4,0.4
44035,0.1,0.1
44036,0.63,0.63
44037,0.53,0.53
44038,0.11,0.11
44039,0.17,0.17
44040,0.84,0.84
44041,0.42,0.42
44042,0.78,0.78
44043,0.72,0.72
44044,0.09,0.09
44045,0.4,0.4
44046,0.31,0.31
44047,0.53,0.53
44048,0.85,0.85
44049,0.75,0.75
44050,0.88,0.88
44051,0.86,0.86
44052,0.84,0.84
44053,0.07,0.07
44054,0.06,0.06
44055,0.74,0.74
44056,0.85,0.85
44057,0.75,0.75
44058,0.08,0.08
44059,0.36,0.36
44060,0.74,0.74
44061,0.28,0.28
44062,0.01,0.01
44063,0.14,0.14
44064,0.06,0.06
44065,0.12,0.12
44066,0.69,0.69
44067,0.09,0.09
44068,0.13,0.13
44069,0.1,0.1
44070,0.43,0.43
44071,0.1,0.1
44072,0.13,0.13
44073,0.13,0.13
44074,0.84,0.84
44075,0.11,0.11
44076,0.09,0.09
44077,0.27,0.27
44078,0.08,0.08
44079,0.69,0.69
44080,0.16,0.16
44081,0.81,0.81
